ccode,name,isic3rev2,isicnames,ID_elast,ID_elast_se
"BHR","BAHRAIN","371","Iron and steel",-1.009179,.0197721
"BHR","BAHRAIN","372","Non-ferrous metals",-1.009953,.0219072
"BHR","BAHRAIN","381","Fabricated metal products",-.9915202,.0297119
"BHR","BAHRAIN","382","Machinery  except electrical",-1.016586,.0308254
"BHR","BAHRAIN","383","Machinery  electric",-1.56111,.6475616
"BHR","BAHRAIN","384","Transport equipment",-1.026599,.0069782
"BHR","BAHRAIN","385","Professional and scientific equipment",-.9872089,.011257
"BHR","BAHRAIN","390","Other manufactured products",-1.037078,.0323056
"BHS","BAHAMAS","311","Food products",-1.063871,.0140163
"BHS","BAHAMAS","313","Beverages",-1.090704,.0470769
"BHS","BAHAMAS","314","Tobacco",-.9984835,.0686464
"BHS","BAHAMAS","321","Textiles",-1.388054,.3216971
"BHS","BAHAMAS","322","Wearing apparel  except footwear",-.9929831,.0725004
"BHS","BAHAMAS","323","Leather products",-1.022763,.1619217
"BHS","BAHAMAS","324","Footwear  except rubber or plastic",-.8973718,.1446522
"BHS","BAHAMAS","331","Wood products  except furniture",-.9899048,.0276829
"BHS","BAHAMAS","332","Furniture  except metal",-1.010377,.001629
"BHS","BAHAMAS","341","Paper and products",-1.141219,.1028124
"BHS","BAHAMAS","342","Printing and publishing",-1.073369,.1450211
"BHS","BAHAMAS","351","Industrial chemicals",-1.017422,.0100583
"BHS","BAHAMAS","352","Other chemicals",-1.014184,.0066064
"BHS","BAHAMAS","354","Miscellaneous petroleum and coal products",-1.002081,.0027622
"BHS","BAHAMAS","355","Rubber products",-1.031855,.0668128
"BHS","BAHAMAS","356","Plastic products",-.9980485,.0300775
"BHS","BAHAMAS","361","Pottery  china  earthenware",-.9722806,.0499267
"BHS","BAHAMAS","362","Glass and products",-1.005846,.0034724
"BHS","BAHAMAS","369","Other non-metallic mineral products",-.9693466,.0646088
"BHS","BAHAMAS","371","Iron and steel",-1.005418,.034034
"BHS","BAHAMAS","372","Non-ferrous metals",-1.018156,.0588644
"BHS","BAHAMAS","381","Fabricated metal products",-1.020198,.0121027
"BHS","BAHAMAS","382","Machinery  except electrical",-1.005846,.0365648
"BHS","BAHAMAS","383","Machinery  electric",-1.421778,.4850455
"BHS","BAHAMAS","384","Transport equipment",-1.047464,.0041365
"BHS","BAHAMAS","385","Professional and scientific equipment",-.9900931,.0098082
"BHS","BAHAMAS","390","Other manufactured products",-1.030423,.0232705
"BLR","BELARUS","311","Food products",-1.056813,.0205721
"BLR","BELARUS","313","Beverages",-1.229421,.1340132
"BLR","BELARUS","314","Tobacco",-1.006212,.0050437
"BLR","BELARUS","321","Textiles",-1.129463,.0916716
"BLR","BELARUS","322","Wearing apparel  except footwear",-.9586046,.1943337
"BLR","BELARUS","323","Leather products",-1.010819,.0494229
"BLR","BELARUS","324","Footwear  except rubber or plastic",-.822207,.2579667
"BLR","BELARUS","331","Wood products  except furniture",-.8554713,.1549264
"BLR","BELARUS","332","Furniture  except metal",-.9988938,.0134805
"BLR","BELARUS","341","Paper and products",-1.091022,.0615908
"BLR","BELARUS","342","Printing and publishing",-1.132504,.2758222
"BLR","BELARUS","351","Industrial chemicals",-1.046833,.0031464
"BLR","BELARUS","352","Other chemicals",-1.021617,.0047557
"BLR","BELARUS","353","Petroleum refineries",-.927108,.1076395
"BLR","BELARUS","354","Miscellaneous petroleum and coal products",-1.002044,.0034793
"BLR","BELARUS","355","Rubber products",-1.018519,.0259478
"BLR","BELARUS","356","Plastic products",-.985333,.0525598
"BLR","BELARUS","361","Pottery  china  earthenware",-.8422331,.2643524
"BLR","BELARUS","362","Glass and products",-1.005513,.0051143
"BLR","BELARUS","369","Other non-metallic mineral products",-.8922325,.1668618
"BLR","BELARUS","371","Iron and steel",-1.047054,.0039987
"BLR","BELARUS","372","Non-ferrous metals",-1.013808,.0073599
"BLR","BELARUS","381","Fabricated metal products",-.9921938,.0294933
"BLR","BELARUS","382","Machinery  except electrical",-1.036525,.0233102
"BLR","BELARUS","383","Machinery  electric",-1.417683,.4696815
"BLR","BELARUS","384","Transport equipment",-1.030683,.0069218
"BLR","BELARUS","385","Professional and scientific equipment",-.9965476,.0072597
"BLR","BELARUS","390","Other manufactured products",-1.063869,.0689702
"BLZ","BELIZE","311","Food products",-1.07026,.0118167
"BLZ","BELIZE","313","Beverages",-1.098595,.0529186
"BLZ","BELIZE","314","Tobacco",-1.002343,.0148024
"BLZ","BELIZE","321","Textiles",-1.275615,.2487864
"BLZ","BELIZE","322","Wearing apparel  except footwear",-1.009391,.0363721
"BLZ","BELIZE","323","Leather products",-1.060672,.4580161
"BLZ","BELIZE","324","Footwear  except rubber or plastic",-.8482886,.2159342
"BLZ","BELIZE","331","Wood products  except furniture",-.9674795,.0474445
"BLZ","BELIZE","332","Furniture  except metal",-1.000579,.0083018
"BLZ","BELIZE","341","Paper and products",-1.081656,.0558116
"BLZ","BELIZE","342","Printing and publishing",-1.059102,.1138138
"BLZ","BELIZE","351","Industrial chemicals",-1.022508,.0069592
"BLZ","BELIZE","352","Other chemicals",-1.018616,.0053052
"BLZ","BELIZE","353","Petroleum refineries",-.9867615,.6582501
"BLZ","BELIZE","354","Miscellaneous petroleum and coal products",-1.00438,.0146821
"BLZ","BELIZE","355","Rubber products",-1.018834,.0278565
"BLZ","BELIZE","356","Plastic products",-1.006366,.0228988
"BLZ","BELIZE","361","Pottery  china  earthenware",-.9255529,.1358624
"BLZ","BELIZE","362","Glass and products",-1.005869,.0032821
"BLZ","BELIZE","369","Other non-metallic mineral products",-.9808646,.0495749
"BLZ","BELIZE","371","Iron and steel",-1.012917,.0139226
"BLZ","BELIZE","372","Non-ferrous metals",-1.016031,.0518937
"BLZ","BELIZE","381","Fabricated metal products",-1.016937,.0139622
"BLZ","BELIZE","382","Machinery  except electrical",-1.02765,.0270681
"BLZ","BELIZE","383","Machinery  electric",-1.414847,.4694532
"BLZ","BELIZE","384","Transport equipment",-1.029284,.006547
"BLZ","BELIZE","385","Professional and scientific equipment",-.984202,.0130483
"BLZ","BELIZE","390","Other manufactured products",-1.039532,.0370498
"BMU","BERMUDA","311","Food products",-1.056152,.0214194
"BMU","BERMUDA","313","Beverages",-1.092094,.0475189
"BMU","BERMUDA","314","Tobacco",-1.001009,.0197497
"BMU","BERMUDA","321","Textiles",-1.555008,.4582966
"BMU","BERMUDA","322","Wearing apparel  except footwear",-1.012416,.034491
"BMU","BERMUDA","324","Footwear  except rubber or plastic",-.9184552,.118055
"BMU","BERMUDA","331","Wood products  except furniture",-.8113961,.2112114
"BMU","BERMUDA","341","Paper and products",-1.148815,.1131045
"BMU","BERMUDA","342","Printing and publishing",-1.051668,.0941764
"BMU","BERMUDA","351","Industrial chemicals",-1.023218,.0516365
"BMU","BERMUDA","352","Other chemicals",-1.015739,.006389
"BMU","BERMUDA","355","Rubber products",-1.086032,.1973777
"BMU","BERMUDA","356","Plastic products",-.9864684,.0503488
"BMU","BERMUDA","361","Pottery  china  earthenware",-.9845265,.0322902
"BMU","BERMUDA","362","Glass and products",-1.00643,.0085586
"BMU","BERMUDA","369","Other non-metallic mineral products",-.9250422,.1198143
"BMU","BERMUDA","381","Fabricated metal products",-1.004761,.0197145
"BMU","BERMUDA","382","Machinery  except electrical",-.9942749,.04269
"BMU","BERMUDA","383","Machinery  electric",-1.466533,.5449299
"BMU","BERMUDA","384","Transport equipment",-1.009378,.0096533
"BMU","BERMUDA","385","Professional and scientific equipment",-.9938375,.0080239
"BMU","BERMUDA","390","Other manufactured products",-1.043251,.0401763
"BOL","BOLIVIA","311","Food products",-1.087534,.0668371
"BOL","BOLIVIA","313","Beverages",-1.549518,.306071
"BOL","BOLIVIA","314","Tobacco",-.9766315,.887556
"BOL","BOLIVIA","321","Textiles",-1.459298,.3941106
"BOL","BOLIVIA","322","Wearing apparel  except footwear",-.8989826,.4468765
"BOL","BOLIVIA","323","Leather products",-1.08996,.6803356
"BOL","BOLIVIA","324","Footwear  except rubber or plastic",-.6760175,.4717677
"BOL","BOLIVIA","332","Furniture  except metal",-.9970069,.0225061
"BOL","BOLIVIA","341","Paper and products",-1.217663,.1680406
"BOL","BOLIVIA","342","Printing and publishing",-1.147567,.3126399
"BOL","BOLIVIA","351","Industrial chemicals",-1.020747,.0076268
"BOL","BOLIVIA","352","Other chemicals",-1.005472,.011274
"BOL","BOLIVIA","353","Petroleum refineries",-.7599884,.3498072
"BOL","BOLIVIA","354","Miscellaneous petroleum and coal products",-1.012213,.0401923
"BOL","BOLIVIA","355","Rubber products",-1.033401,.0736425
"BOL","BOLIVIA","356","Plastic products",-.9674287,.0953515
"BOL","BOLIVIA","361","Pottery  china  earthenware",-.8740083,.214394
"BOL","BOLIVIA","362","Glass and products",-1.00629,.0082603
"BOL","BOLIVIA","369","Other non-metallic mineral products",-.7317382,.4096242
"BOL","BOLIVIA","371","Iron and steel",-1.013067,.0145785
"BOL","BOLIVIA","372","Non-ferrous metals",-1.009625,.0183334
"BOL","BOLIVIA","381","Fabricated metal products",-.9747158,.0472376
"BOL","BOLIVIA","382","Machinery  except electrical",-1.0024,.0381087
"BOL","BOLIVIA","383","Machinery  electric",-1.582142,.6653169
"BOL","BOLIVIA","384","Transport equipment",-1.038047,.0056218
"BOL","BOLIVIA","385","Professional and scientific equipment",-.9740843,.0172539
"BOL","BOLIVIA","390","Other manufactured products",-1.071483,.0738494
"BRA","BRAZIL","311","Food products",-1.267926,.2295556
"BRA","BRAZIL","313","Beverages",-2.365402,.7695311
"BRA","BRAZIL","314","Tobacco",-.9343331,2.363868
"BRA","BRAZIL","321","Textiles",-2.861071,1.649947
"BRA","BRAZIL","322","Wearing apparel  except footwear",-.4659364,2.357139
"BRA","BRAZIL","323","Leather products",-1.070092,.5287341
"BRA","BRAZIL","332","Furniture  except metal",-.9798828,.1202308
"BRA","BRAZIL","341","Paper and products",-1.996487,.7769294
"BRA","BRAZIL","342","Printing and publishing",-1.759844,1.620019
"BRA","BRAZIL","351","Industrial chemicals",-1.01492,.0147055
"BRA","BRAZIL","352","Other chemicals",-.9853971,.042755
"BRA","BRAZIL","353","Petroleum refineries",-.5284859,.6776118
"BRA","BRAZIL","354","Miscellaneous petroleum and coal products",-1.01183,.0391805
"BRA","BRAZIL","355","Rubber products",-1.117285,.2656558
"BRA","BRAZIL","356","Plastic products",-.8061243,.4946208
"BRA","BRAZIL","362","Glass and products",-1.025254,.0441434
"BRA","BRAZIL","371","Iron and steel",-1.00015,.2042456
"BRA","BRAZIL","372","Non-ferrous metals",-1.01816,.0593663
"BRA","BRAZIL","381","Fabricated metal products",-.8080252,.2870088
"BRA","BRAZIL","382","Machinery  except electrical",-.9100819,.1217373
"BRA","BRAZIL","383","Machinery  electric",-2.224733,1.469293
"BRA","BRAZIL","384","Transport equipment",-.9813418,.0232554
"BRA","BRAZIL","385","Professional and scientific equipment",-.9515066,.0295368
"BRA","BRAZIL","390","Other manufactured products",-1.321084,.3466186
"BRB","BARBADOS","311","Food products",-1.060045,.0158073
"BRB","BARBADOS","313","Beverages",-1.102498,.0549333
"BRB","BARBADOS","314","Tobacco",-1.000458,.0252578
"BRB","BARBADOS","321","Textiles",-1.2691,.2253058
"BRB","BARBADOS","322","Wearing apparel  except footwear",-.9868919,.089771
"BRB","BARBADOS","323","Leather products",-1.026173,.186059
"BRB","BARBADOS","324","Footwear  except rubber or plastic",-.904129,.1391073
"BRB","BARBADOS","331","Wood products  except furniture",-.9912261,.0260897
"BRB","BARBADOS","332","Furniture  except metal",-1.005532,.0027521
"BRB","BARBADOS","341","Paper and products",-1.099623,.0694678
"BRB","BARBADOS","342","Printing and publishing",-1.05794,.1097897
"BRB","BARBADOS","351","Industrial chemicals",-1.017162,.0108526
"BRB","BARBADOS","352","Other chemicals",-1.023859,.0044655
"BRB","BARBADOS","353","Petroleum refineries",-.4247668,1.351598
"BRB","BARBADOS","354","Miscellaneous petroleum and coal products",-1.003789,.0114019
"BRB","BARBADOS","355","Rubber products",-1.024091,.0469272
"BRB","BARBADOS","356","Plastic products",-1.003971,.0227477
"BRB","BARBADOS","361","Pottery  china  earthenware",-.9591137,.071855
"BRB","BARBADOS","362","Glass and products",-1.006083,.0030984
"BRB","BARBADOS","369","Other non-metallic mineral products",-.9342666,.1073948
"BRB","BARBADOS","371","Iron and steel",-1.008789,.0211242
"BRB","BARBADOS","372","Non-ferrous metals",-1.011755,.0326304
"BRB","BARBADOS","381","Fabricated metal products",-1.007332,.0173382
"BRB","BARBADOS","382","Machinery  except electrical",-1.028384,.0264702
"BRB","BARBADOS","383","Machinery  electric",-1.359399,.3949131
"BRB","BARBADOS","384","Transport equipment",-1.034011,.0058795
"BRB","BARBADOS","385","Professional and scientific equipment",-.9970052,.0068799
"BRB","BARBADOS","390","Other manufactured products",-1.026676,.0120127
"BRN","BRUNEI DARSM","311","Food products",-1.055766,.0228819
"BRN","BRUNEI DARSM","313","Beverages",-1.154419,.0854987
"BRN","BRUNEI DARSM","314","Tobacco",-1.003241,.0089118
"BRN","BRUNEI DARSM","321","Textiles",-1.189416,.1715052
"BRN","BRUNEI DARSM","322","Wearing apparel  except footwear",-.9681223,.1548665
"BRN","BRUNEI DARSM","323","Leather products",-1.032318,.2344079
"BRN","BRUNEI DARSM","324","Footwear  except rubber or plastic",-.6496842,.5064842
"BRN","BRUNEI DARSM","331","Wood products  except furniture",-.8950023,.1198047
"BRN","BRUNEI DARSM","332","Furniture  except metal",-1.007338,.0027696
"BRN","BRUNEI DARSM","341","Paper and products",-1.214396,.1621325
"BRN","BRUNEI DARSM","342","Printing and publishing",-1.047548,.0945308
"BRN","BRUNEI DARSM","351","Industrial chemicals",-1.015026,.0238262
"BRN","BRUNEI DARSM","352","Other chemicals",-1.007954,.0095928
"BRN","BRUNEI DARSM","353","Petroleum refineries",-.9000881,.1460899
"BRN","BRUNEI DARSM","354","Miscellaneous petroleum and coal products",-1.0335,.1214588
"BRN","BRUNEI DARSM","355","Rubber products",-1.034699,.0739971
"BRN","BRUNEI DARSM","356","Plastic products",-.9899571,.0436643
"BRN","BRUNEI DARSM","361","Pottery  china  earthenware",-.9636347,.0628005
"BRN","BRUNEI DARSM","362","Glass and products",-1.005652,.0039072
"BRN","BRUNEI DARSM","369","Other non-metallic mineral products",-.9808811,.0544223
"BRN","BRUNEI DARSM","371","Iron and steel",-1.021905,.0087461
"BRN","BRUNEI DARSM","372","Non-ferrous metals",-1.013422,.0402259
"BRN","BRUNEI DARSM","381","Fabricated metal products",-1.028734,.0110782
"BRN","BRUNEI DARSM","382","Machinery  except electrical",-1.01741,.0339064
"BRN","BRUNEI DARSM","383","Machinery  electric",-1.280214,.3035336
"BRN","BRUNEI DARSM","384","Transport equipment",-1.068821,.0120511
"BRN","BRUNEI DARSM","385","Professional and scientific equipment",-.9978862,.0094478
"BRN","BRUNEI DARSM","390","Other manufactured products",-1.039928,.0358259
"BWA","BOTSWANA","311","Food products",-1.074002,.0113958
"BWA","BOTSWANA","313","Beverages",-1.137225,.0753442
"BWA","BOTSWANA","314","Tobacco",-1.004679,.0063952
"BWA","BOTSWANA","321","Textiles",-1.165626,.1269273
"BWA","BOTSWANA","322","Wearing apparel  except footwear",-1.00594,.0436924
"BWA","BOTSWANA","323","Leather products",-1.034525,.2541929
"BWA","BOTSWANA","324","Footwear  except rubber or plastic",-.9507708,.0757754
"BWA","BOTSWANA","331","Wood products  except furniture",-.971237,.0411041
"BWA","BOTSWANA","332","Furniture  except metal",-1.01083,.0014488
"BWA","BOTSWANA","341","Paper and products",-1.083227,.0539486
"BWA","BOTSWANA","342","Printing and publishing",-1.03657,.0581546
"BWA","BOTSWANA","351","Industrial chemicals",-1.017104,.0104065
"BWA","BOTSWANA","352","Other chemicals",-1.029823,.0037078
"BWA","BOTSWANA","353","Petroleum refineries",-.7669218,.3403029
"BWA","BOTSWANA","354","Miscellaneous petroleum and coal products",-1.02485,.0817449
"BWA","BOTSWANA","355","Rubber products",-1.018818,.0158181
"BWA","BOTSWANA","356","Plastic products",-1.010272,.0170867
"BWA","BOTSWANA","361","Pottery  china  earthenware",-.9654727,.0620835
"BWA","BOTSWANA","362","Glass and products",-1.005746,.0036946
"BWA","BOTSWANA","369","Other non-metallic mineral products",-.9973647,.0336172
"BWA","BOTSWANA","371","Iron and steel",-1.018346,.0100271
"BWA","BOTSWANA","372","Non-ferrous metals",-1.012352,.012068
"BWA","BOTSWANA","381","Fabricated metal products",-1.031896,.0091442
"BWA","BOTSWANA","382","Machinery  except electrical",-1.087234,.0136712
"BWA","BOTSWANA","383","Machinery  electric",-1.259603,.2487218
"BWA","BOTSWANA","384","Transport equipment",-1.08814,.0026131
"BWA","BOTSWANA","385","Professional and scientific equipment",-.9998189,.0066204
"BWA","BOTSWANA","390","Other manufactured products",-1.026459,.0149327
"CAF","CENT.AFR.REP","311","Food products",-1.090684,.0782255
"CAF","CENT.AFR.REP","313","Beverages",-1.162766,.0898581
"CAF","CENT.AFR.REP","314","Tobacco",-1.00298,.0162573
"CAF","CENT.AFR.REP","321","Textiles",-2.40445,1.217726
"CAF","CENT.AFR.REP","322","Wearing apparel  except footwear",-.5818527,1.946847
"CAF","CENT.AFR.REP","323","Leather products",-1.563768,4.186076
"CAF","CENT.AFR.REP","331","Wood products  except furniture",-.2618235,.941748
"CAF","CENT.AFR.REP","332","Furniture  except metal",-.9884072,.0738413
"CAF","CENT.AFR.REP","341","Paper and products",-1.297767,.2324031
"CAF","CENT.AFR.REP","342","Printing and publishing",-1.116441,.235475
"CAF","CENT.AFR.REP","351","Industrial chemicals",-1.014974,.0239617
"CAF","CENT.AFR.REP","352","Other chemicals",-1.008012,.0100703
"CAF","CENT.AFR.REP","354","Miscellaneous petroleum and coal products",-1.01283,.0417011
"CAF","CENT.AFR.REP","355","Rubber products",-1.035165,.0807854
"CAF","CENT.AFR.REP","356","Plastic products",-.9000925,.2614091
"CAF","CENT.AFR.REP","361","Pottery  china  earthenware",-.5214262,.9253585
