ccode,year,isic,imp_tv,imp_q,imp_uv,exp_tv,exp_q,exp_uv,mir_imp_tv,mir_imp_q,mir_imp_uv,mir_exp_tv,mir_exp_q,mir_exp_uv,ntb_core_s,ntb_core_w,ave_core_sim,ave_core_wgt,tar_savg_ahs,tar_iwahs,tar_savg_mfn,tar_iwmfn,tar_hs_lines,name,isicnames,ID_elast,ID_elast_se,ccode_isic,ccode_year,ind_prod_index,n_establ,n_employees,n_female_emp,wage_bill,output,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current,pop,tau_imput,tau,tauhat,inv_imp_pen,inv_imp_pen_elast,alpha,X,Y,X2,Y2,net_imp_tv
IRL,1999,351,3054057.0,2556e6,1.190794,147e5,2336e6,6.252413,3126768.0,9783e6,1.297717,201e5,178e7,11.29791,1.0606061,1.0455266,1.0169078,1.0051505,1.0394,1.0364,1.0488,1.0415,1781,IRELAND,Industrial chemicals,-1.032587,0.0043702,IRL-351,IRL-1999,693.0,65.1853762608525,6766.0,2632.8467800567396,562821.4,1e7,861e8,955e8,27835.68,27241.85,3788816.0,0,1.0415505,0.03989292885942645,3.2743331247583134,3.170999755718708,0.0017857821546361714,0.041192919732168536,0.13487934158454978,-0.04126661291309105,-0.13512063760791318,-11645943.0
IRL,1999,352,2077465.0,2502e5,8.301743,7844067.0,2747e5,28.5579,2156243.0,2848e5,7.515247,6925505.0,323e6,20.29544,1.0434783,1.0399352,1.1764224649920265,1.1513347458448693,1.0212,1.0135,1.0283,1.0138,385,IRELAND,Other chemicals,-1.018632,0.0055805,IRL-352,IRL-1999,693.0,566.7096810751511,17941.0,5258.7225111972,931374.4,131e5,861e8,955e8,27835.68,27241.85,3788816.0,1,1.1648347458448693,0.1415091251637696,6.305762070600467,6.190422125557088,0.004735252384913915,0.1441457231838209,0.9089486338918124,-0.14483153706511928,-0.9132732130519949,-5766602.0
IRL,1999,353,784379.5,467e7,0.1679457,138387.1,1369e6,0.1010817,1351046.0,1074e7,0.125797,109711.7,6859e5,0.1596546,1.7368421,1.7197508,1.4100092374114082,1.465467292469818,1.0162,1.0206,1.0153,1.0271,87,IRELAND,Petroleum refineries,-0.8282071,0.2474856,IRL-353,IRL-1999,124.20543869589712,768.2478961656159,34813.80536689392,187869.521908739,788481.5636188491,1784945.0881311023,861e8,955e8,27835.68,27241.85,3788816.0,1,1.486067292469818,0.3270829624827975,2.2756141486756123,2.747639024919748,0.009188571143833302,0.27089243181728656,0.6164466506125609,-0.2734046297084157,-0.6221634436778875,645992.4
IRL,1999,354,14233.17,25346377.0,0.5615465,1212.571,49162.0,24.6648,34091.55,40459234.0,0.8414081,5148.977,872276.0,5.926219,1.25,1.0695811,0.9756258768341323,0.9321397221055285,1.0154,1.0309,1.0314,1.0349,40,IRELAND,Miscellaneous petroleum and coal products,-1.005469,0.0173509,IRL-354,IRL-1999,125.49497942481352,630.8612529502362,2069.048489897927,140.19783653460613,116907.4600258197,381080.7585984196,861e8,955e8,27835.68,27241.85,3788816.0,1,0.9630397221055285,-0.038378767818282665,26.774131033242742,26.62849976801149,5.460936846492221e-4,-0.03858866129948094,-1.033177874029726,0.038609745837848805,1.0337423942227626,13020.599
IRL,1999,355,215637.5,61012663.0,3.534307,102172.6,12341280.0,8.278933,227670.2,60848787.0,3.483036,99212.24,22311696.0,4.411888,1.1346154,1.0152912,1.1005085000000001,1.0140029,1.0272000000000001,1.0358,1.0349,1.0371,96,IRELAND,Rubber products,-1.034807,0.0740996,IRL-355,IRL-1999,133.0,1293.8545591189763,2856.0,2559.2207101336257,50634.44,316822.4,861e8,955e8,27835.68,27241.85,3788816.0,0,1.0498029,0.04744023854382569,1.4692361022549418,1.4198165476798492,7.537974924092381e-4,0.04909149092682068,0.07212699078320585,-0.04912852388493086,-0.07218140094223463,113464.9
IRL,1999,356,582324.8,1422e5,3.818176,354228.6,76638366.0,4.524959,740271.6,35e7,1.877742,327558.8,72256792.0,4.394142,1.0588235,1.1372472,1.0769103,1.0096157,1.0513,1.0638,1.0808,1.0774,180,IRELAND,Plastic products,-0.9949868,0.0343005,IRL-356,IRL-1999,133.0,59.0829892892663,7683.0,34880.92899028634,125413.6,967454.8,861e8,955e8,27835.68,27241.85,3788816.0,0,1.0734157,0.06839447196458928,1.661366302791844,1.6697370284629345,0.0020278102710714905,0.06805159679773637,0.11305862977093656,-0.06818987292243156,-0.11328835706498579,228096.20000000007
IRL,1999,361,86533.55,30546955.0,2.832805,37668.86,3711341.0,10.14966,93095.24,30813461.0,2.9871,14660.22,3179321.0,4.34096,1.1428571,1.4157829,1.0428117093574305,0.9126604995258776,1.0472,1.0594,1.0609,1.068,29,IRELAND,Pottery  china  earthenware,-0.916168,0.1410979,IRL-361,IRL-1999,167.0,133.2662907187127,1014.0,1666.7918278896047,12683.38,69558.82,861e8,955e8,27835.68,27241.85,3788816.0,1,0.9720604995258775,-0.028742553048652853,0.8038364310721102,0.8773897702955247,2.6762978196882614e-4,-0.026333007341478247,-0.021167430640769553,0.026340056725116575,0.021173097192154645,48864.69
IRL,1999,362,159116.8,1112e5,1.430477,218928.8,38068716.0,5.750886,181051.8,3964e5,0.430299,218978.7,83655147.0,1.826654,1.0,1.0,1.0,1.0,1.0407,1.0453,1.0449,1.0479,155,IRELAND,Glass and products,-1.005758,0.006545,IRL-362,IRL-1999,167.0,40.91758196421316,3846.0,319.32721748535374,105310.9,427094.8,861e8,955e8,27835.68,27241.85,3788816.0,0,1.0453,0.04333684109824921,2.684159058000161,2.6687921527844285,0.001015092841668743,0.04358637462929292,0.116992762266605,-0.04363066380379742,-0.1171116414555226,-59812.0
IRL,1999,369,305367.1,1489e6,0.1808176,106153.3,3492e5,0.2663849,397828.2,1861e6,0.1668634,381817.8,1381e5,0.3571073,1.0,1.0,1.0,1.0,1.0147,1.015,1.0182,1.0164,103,IRELAND,Other non-metallic mineral products,-0.8401855,0.2466327,IRL-369,IRL-1999,167.0,465.0248140654733,7696.0,1819.6763907508448,181877.8,1705672.0,861e8,955e8,27835.68,27241.85,3788816.0,0,1.015,0.014778325123152615,5.5856442950141,6.6481084177412,0.0020312414221223727,0.012416534482758512,0.06935434499746593,-0.0124418067960888,-0.06949550715024107,199213.8
IRL,1999,371,549392.4,8742e5,0.6284448,121464.7,3035e5,0.4002149,579678.9,9596e5,0.5953268,122752.0,3112e5,0.39029,1.3384615,1.4377601,1.1747156141069626,1.2246820234961726,1.0236,1.0246,1.0271,1.0267,637,IRELAND,Iron and steel,-1.00643,0.0279086,IRL-371,IRL-1999,110.0,175.98941695655287,1375.0,62.925031464202974,26669.72,251369.5,861e8,955e8,27835.68,27241.85,3788816.0,1,1.2492820234961726,0.19954023095485315,0.4575409124698485,0.45461772052686084,3.629102073048678e-4,0.20082327463989288,0.09188486432391958,-0.20089618191491834,-0.09191822238506042,427927.7
IRL,1999,372,387683.2,1414e5,2.388209,119085.3,50996729.0,2.198823,512277.5,1696e5,2.631125,212774.6,55772537.0,2.164574,1.0205479,1.005816,0.9365719124151903,0.9065184771305802,1.0259,1.0195,1.027,1.0209,252,IRELAND,Non-ferrous metals,-1.009719,0.01476,IRL-372,IRL-1999,110.0,6.880829180923953,177.0,71.02370865688333,3053.386,44164.37,861e8,955e8,27835.68,27241.85,3788816.0,1,0.9260184771305803,-0.0798920590641599,0.113918709915725,0.11282219104099754,4.67164412312448e-5,-0.08066852998620443,-0.009189654866826385,0.0806722987089061,0.009190084194854592,268597.9
IRL,1999,381,1038300.0,2733e5,3.799326,510803.5,96286056.0,5.145625,1198831.0,2903e5,3.996718,547766.4,1168e5,5.478095,1.0208333,1.0371748,1.07556245206266,1.1038574994596222,1.0242,1.0307,1.0315,1.0319,490,IRELAND,Fabricated metal products,-0.9898009,0.0314894,IRL-381,IRL-1999,121.0,3446.1157395413534,11347.0,959.103826833707,161872.1,1105286.0,861e8,955e8,27835.68,27241.85,3788816.0,1,1.1345574994596221,0.11859910099198187,1.064515072715015,1.0754840420078573,0.00299486699802788,0.11738949690105457,0.12496288882960514,-0.11774211888718765,-0.1253382602488145,527496.5
IRL,1999,382,116e5,427e6,26.341919999999998,174e5,3255e5,53.34906,11e6,3739e5,18.82426,149e5,2378e5,47.34172,1.00998,1.0002432,1.2161397236789335,1.0650407806994118,1.0129,1.009,1.0174,1.0093,1029,IRELAND,Machinery  except electrical,-1.102075,0.0137698,IRL-382,IRL-1999,283.0,121.89235713185677,28046.0,15827.94584074602,688515.2,123e5,861e8,955e8,27835.68,27241.85,3788816.0,1,1.0740407806994117,0.06893665681036484,1.0603448275862069,0.9621349069584256,0.007402312490234416,0.07597336605428286,0.08055796572997234,-0.07653993859776685,-0.08115872799590795,-58e5
IRL,1999,383,7654044.0,1614e5,31.15062,9243589.0,1429e5,61.10805,6693742.0,9573e5,22.43158,6016937.0,1362e6,44.09764,1.0218341,1.0476618,1.1553354022567766,1.0473938209502518,1.017,1.0215,1.0266,1.0233,1876,IRELAND,Machinery  electric,-1.234777,0.2094046,IRL-383,IRL-1999,366.0,1269.5535394637493,40118.0,12537.106454805615,939836.8,114e5,861e8,955e8,27835.68,27241.85,3788816.0,1,1.0688938209502519,0.06445338124324165,1.4894087360877466,1.2062167792951655,0.010588532143023044,0.07958555273138616,0.11853541750449857,-0.0804372653005176,-0.11980396564559868,-1589545.0
IRL,1999,384,4931022.0,4185e5,11.77357,1045378.0,65549389.0,15.94795,4987728.0,3477e5,10.96342,693717.0,59642979.0,10.64046,1.0944882,1.2447776,1.0980266430793968,1.1446909460220027,1.0335,1.044,1.0397,1.0445,320,IRELAND,Transport equipment,-1.033998,0.0055665,IRL-384,IRL-1999,160.0,1551.2657423329579,10342.0,617.3640592647746,198311.4,811620.1,861e8,955e8,27835.68,27241.85,3788816.0,1,1.1886909460220028,0.1587384396705164,0.1645947026802963,0.15918280565368242,0.0027296126283250493,0.16413522914243459,0.027015789240061327,-0.1645844810202538,-0.027089733719319543,3885644.0
IRL,1999,385,1382208.0,17703108.0,54.07861,2361913.0,34742706.0,45.90322,1393861.0,55947306.0,49.76227,2425362.0,2339e5,40.11497,1.0257732,1.0334654,1.024289648893353,0.9619307683095734,1.016,1.0148,1.0248,1.0155,388,IRELAND,Professional and scientific equipment,-1.005454,0.0046205,IRL-385,IRL-1999,303.0,139.26725075588308,16630.0,756.8749180497442,344620.3,2740383.0,861e8,955e8,27835.68,27241.85,3788816.0,1,0.9767307683095733,-0.02382358828594982,1.982612602444784,1.9718580884304842,0.004389233998167237,-0.023953522136461455,-0.04749055486068859,0.02405912325823252,0.04769992097554421,-979705.0
IRL,1999,390,897037.2,46917142.0,17.78693,4512392.0,1119e5,39.94098,841927.2,1931e5,11.52804,3398140.0,1705e5,47.94162,1.1807229,1.0418069,1.0026901,1.0002243,1.0218,1.0155,1.0292,1.0162,278,IRELAND,Other manufactured products,-1.02713,0.017376,IRL-390,IRL-1999,135.0,178.55020493598357,3198.0,531.6314892241817,42614.23,327369.7,861e8,955e8,27835.68,27241.85,3788816.0,0,1.0157243,0.015480874091522694,0.36494551173574524,0.3553060583721099,8.44063158517067e-4,0.015900870205625667,0.0058029512142357235,-0.015914302882382207,-0.0058078534093286205,-3615354.8
ISL,1996,311,106737.3,62485944.0,1.360147,427413.0,4231e5,1.014491,97622.8,1449e5,0.4904922,472227.1,4277e5,1.103432,1.0990991,1.0312713,1.1307572,1.0164547,1.1278,1.1404,1.1749,1.1404,793,ICELAND,Food products,-1.071529,0.0497546,ISL-311,ISL-1996,203.7128752877166,738.0,10887.0,1276.036386775621,314932.3,1707263.0,692e7,715e7,24247.36,22754.95,270089.0,0,1.1568547,0.1355872090073196,15.994998936641641,14.92726649175304,0.04030893520284055,0.14528562648040413,2.323843441063379,-0.15138791201636514,-2.421449491722159,-320675.7
ISL,1996,313,20063.37,11800387.0,1.70023,2577.618,6152759.0,0.4189369,23778.65,12890578.0,1.84134,3104.678,7056120.0,0.4399979,1.8947368,1.9587241,1.1234765,1.1107284,1.033,1.0236,1.0269,1.0236,147,ICELAND,Beverages,-1.347784,0.1945163,ISL-313,ISL-1996,90.59284971199986,7.0,306.0,170.1667615599917,12887.22,65669.17,692e7,715e7,24247.36,22754.95,270089.0,0,1.1343284,0.11842108511080214,3.2730877215542553,2.4284957541818684,0.00113295987618896,0.15960604377497742,0.5224045821657296,-0.15978707612095597,-0.5229971169145561,17485.752
ISL,1996,314,14812.02,553992.0,26.73688,0.0,44.472622184234616,10.491058497274954,17378.63,675507.0,25.72679,794.694,50094.0,15.86406,1.0,1.0,1.0,1.0,1.3105,1.4018,1.3014000000000001,1.4018,9,ICELAND,Tobacco,-1.001401,0.0165065,ISL-314,ISL-1996,173.17268201046454,1.0,313.9147175766618,83.10402894989461,1548.1495200144157,16433.521656992692,692e7,715e7,24247.36,22754.95,270089.0,0,1.4018,0.28663147381937504,1.1094720137423992,1.107919818077273,0.001162263985488716,0.287033044514196,0.31845512990777675,-0.28736704087642306,-0.31882568952435947,14812.02
ISL,1996,321,52335.51,6420170.0,8.151521,11322.32,1581172.0,7.160251,44631.78,7083056.0,7.85668,9088.226,1687159.0,4.998869,1.0356347,1.0269971,1.0105283,1.0010173,1.0277,1.0217,1.0149,1.0217,861,ICELAND,Textiles,-1.345572,0.2871308,ISL-321,ISL-1996,216.5994221602115,82.0,572.0,44.939174443202624,15097.74,68030.07,692e7,715e7,24247.36,22754.95,270089.0,0,1.0227173,0.02221268770949709,1.2998835780906692,0.9660453532703336,0.0021178204221571407,0.029888770626643482,0.038851922106892624,-0.029952204015997116,-0.03893437812801605,41013.19
ISL,1996,322,54517.67,1581621.0,34.46947,3255.721,71850.0,45.30782,55337.31,5535834.0,27.62001,10085.53,227854.0,52.69011,1.0,1.0,1.0,1.0,1.1439,1.1429,1.1424,1.1429,286,ICELAND,Wearing apparel  except footwear,-0.9976688,0.0605074,ISL-322,ISL-1996,137.84566759746323,105.0,477.0,1.2797434273755643,12270.68,33593.98,692e7,715e7,24247.36,22754.95,270089.0,0,1.1429,0.1250328112695774,0.6162035171349033,0.6176433673528763,0.0017660845128827905,0.1247413347799458,0.07686604922350504,-0.12496202828279443,-0.07700204133616918,51261.949
ISL,1996,323,5823.393,297795.0,19.55483,18440.97,407843.0,45.21585,5533.133,286631.0,26.8275,18850.04,565971.0,45.41753,1.0,1.0,1.0,1.0,1.0805,1.0858,1.056,1.0858,70,ICELAND,Leather products,-1.037975,0.2776296,ISL-323,ISL-1996,70.42673079568381,21.0,254.0,22.329814157424913,7022.556,25804.51,692e7,715e7,24247.36,22754.95,270089.0,0,1.0858,0.07902007736231359,4.431181271811811,4.269063582274921,9.404307469019471e-4,0.08202086480014739,0.36344932000022173,-0.08209807235164834,-0.3637914406564752,-12617.577000000001
ISL,1996,324,15057.45,464596.0,32.40977,21.12,688.0,30.69768,11708.07,476662.0,28.05635,1229.572,131221.0,10.94437,1.0,1.0,1.0,1.0,1.15,1.15,1.15,1.15,39,ICELAND,Footwear  except rubber or plastic,-0.8525786,0.205917,ISL-324,ISL-1996,123.29141179408829,3.0,7.0,0.011257169964877587,165.414,360.902,692e7,715e7,24247.36,22754.95,270089.0,0,1.15,0.1304347826086956,0.02396833461177025,0.02811275653854114,2.591738278863634e-5,0.11120590434782601,0.00266542032621321,-0.1112087865885175,-0.002665489408722535,15036.33
ISL,1996,331,47044.54,63630299.0,0.7393418,188.734,181651.0,1.038992,37169.81,60720994.0,0.5757263,227.766,144034.0,1.544712,1.0,1.0,1.0,1.0,1.0365,1.0154,1.0224,1.0154,141,ICELAND,Wood products  except furniture,-0.9481732,0.0618097,ISL-331,ISL-1996,118.50991998982758,42.0,30.0,0.34156608300659064,917.293,5127.82,692e7,715e7,24247.36,22754.95,270089.0,0,1.0154,0.015166436872168681,0.108999259000088,0.11495711859403746,1.1107449766558431e-4,0.014380408981682165,0.001567453923121566,-0.014382006455824674,-0.0015676280466193713,46855.806000000004
ISL,1996,332,33511.8,5772204.0,5.80572,98.754,11986.0,8.239112,26577.88,4965437.0,4.873483,443.89,124784.0,2.996442,1.0,1.0,1.0,1.0,1.0993,1.0996,1.0989,1.0996,36,ICELAND,Furniture  except metal,-1.004326,0.0033293,ISL-332,ISL-1996,153.15643796862025,338.0,953.0,62.797424381334345,23533.84,94511.28,692e7,715e7,24247.36,22754.95,270089.0,0,1.0996,0.09057839214259723,2.8202388412439796,2.8080910394075027,0.0035284665425100617,0.0909702342670061,0.2565577880768746,-0.09129235629176853,-0.2574662491227298,33413.046
ISL,1996,341,68259.66,44369535.0,1.538435,3682.782,8820771.0,0.4175125,54949.83,39258410.0,1.409893,4228.045,9694277.0,0.4325937,1.0105263,1.0000952,1.0041104,1.0001341,1.0257,1.0276,1.0122,1.0276,168,ICELAND,Paper and products,-1.125319,0.0892931,ISL-341,ISL-1996,151.30663352599075,14.0,268.0,11.165600226937633,8300.752,33864.66,692e7,715e7,24247.36,22754.95,270089.0,0,1.0277341,0.026985676548048745,0.49611527511270936,0.4408663455542023,9.922655124792199e-4,0.030367494547373648,0.015065777911853978,-0.030397657094168376,-0.015080742012055146,64576.878000000004
ISL,1996,342,17700.96,1575828.0,11.2328,769.768,82950.0,9.279904,12814.62,2953745.0,8.177084,2385.655,436348.0,21.7475,1.0,1.0,1.0,1.0,1.0414,1.0209,1.0398,1.0209,41,ICELAND,Printing and publishing,-1.136491,0.2840852,ISL-342,ISL-1996,108.24105690701911,420.0,1914.0,70.99684579932256,74751.88,186180.5,692e7,715e7,24247.36,22754.95,270089.0,0,1.0209,0.020472132432167618,10.51810184306388,9.254892333563468,0.007086552951064279,0.0232663942599666,0.24471830434720557,-0.02343244955450777,-0.24646489084676956,16931.192
ISL,1996,351,119899.6,2675e5,0.4408867,2588.529,3203570.0,0.8080139,46651.35,1064e5,1.144343,13404.3,23649844.0,0.5659959,1.0117188,1.0109996,1.008403,1.0081397,1.0068,1.0048,1.0026,1.0048,819,ICELAND,Industrial chemicals,-1.019,0.0086248,ISL-351,ISL-1996,116.61299257722865,6.0,185.0,13.369482589895934,7443.609,37263.16,692e7,715e7,24247.36,22754.95,270089.0,0,1.0129397,0.012774403056766359,0.3107863579194593,0.3049915190573693,6.849594022711032e-4,0.013017116714844918,0.004045542294419169,-0.013026039022747899,-0.004048315225996572,117311.07100000001
ISL,1996,352,102039.0,12473100.0,8.180608,7140.581,80333.0,88.88542,92702.99,11403823.0,8.048359,8653.361,291299.0,29.45559,1.1371429,1.4775932,1.0292097,1.0272876,1.0472,1.0467,1.029,1.0467,302,ICELAND,Other chemicals,-1.00848,0.0091978,ISL-352,ISL-1996,223.1275569315961,22.0,397.0,310.15947546569754,12150.38,54481.2,692e7,715e7,24247.36,22754.95,270089.0,0,1.0739876,0.06889055329875311,0.5339252638696969,0.529435649561416,0.0014698858524412324,0.06947474519072658,0.037094321658238644,-0.06957701546140835,-0.03714892633949843,94898.419
ISL,1996,353,152450.4,7498e5,0.2033243,1152.937,7531136.0,0.1530894,137964.2,6221e5,0.2217568,9740.454,59494904.0,0.1709658,1.0,1.0,1.0,1.0,1.003,1.0033,1.0012,1.0033,38,ICELAND,Petroleum refineries,-0.8247281,0.2544419,ISL-353,ISL-1996,163.70179880174422,1474.680805856753,9337.461511297739,1274.360623483718,76624.44314693716,1829067.1905505497,692e7,715e7,24247.36,22754.95,270089.0,0,1.0033,0.003289145818798047,11.997785447270388,14.547564763793533,0.034571794894637464,0.0027126509817602374,0.03254580447248671,-0.002809790482000897,-0.03371126335482921,151297.463
ISL,1996,354,679.062,954273.0,0.7116014,4.94,22031.0,0.2242295,651.421,675354.0,0.9645623,0.0,1709.4202771661521,1.4796636005941455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,ICELAND,Miscellaneous petroleum and coal products,-1.010199,0.0329487,ISL-354,ISL-1996,177.12812634324914,1.0,1.0,0.09826413323668995,240.602,962.406,692e7,715e7,24247.36,22754.95,270089.0,0,1.0,0.0,1.417257923429672,1.4029492440892062,3.702483255519477e-6,-0.0,-0.0,-0.0,-0.0,674.122
ISL,1996,355,20735.67,4414305.0,4.697381,353.463,115474.0,3.060975,15060.17,3768524.0,3.56973,729.062,242308.0,2.404032,1.0,1.0,1.0,1.0,1.0362,1.0597,1.0305,1.0597,82,ICELAND,Rubber products,-1.033733,0.0714893,ISL-355,ISL-1996,79.62655694676792,216.4162936575173,12616.750918512547,562.0392777668003,32979.09675219581,376621.2260334417,692e7,715e7,24247.36,22754.95,270089.0,0,1.0597,0.05633669906577341,18.162963918380346,17.570266130983867,0.04671330901485269,0.05823710493535917,1.0577584356518586,-0.06109086121319458,-1.1095911079580345,20382.207
ISL,1996,356,42502.74,7132519.0,5.959009,5157.83,1285678.0,4.011759,34956.03,6587583.0,5.138675,7237.008,1846805.0,3.853518,1.0,1.0,1.0,1.0,1.0637,1.0432,1.0648,1.0432,95,ICELAND,Plastic products,-0.9876159,0.048161,ISL-356,ISL-1996,107.26006017240505,63.0,511.0,44.39100442649158,18902.26,75714.29,692e7,715e7,24247.36,22754.95,270089.0,0,1.0432,0.04141104294478519,1.781397858114559,1.803735498906568,0.0018919689435704526,0.04089820444785263,0.07285597380413601,-0.04097572925504337,-0.07299407632961634,37344.909999999996
ISL,1996,361,5132.309,820610.0,6.254261,19.686,3522.0,5.589438,4480.11,1019027.0,4.173754,83.754,2187.0,9.658894,1.0,1.0,1.0,1.0,1.0882,1.0981,1.0633,1.0981,15,ICELAND,Pottery  china  earthenware,-0.8993626,0.167959,ISL-361,ISL-1996,72.78597474639254,27.0,14.0,0.308528852183731,496.241,1263.158,692e7,715e7,24247.36,22754.95,270089.0,0,1.0981,0.08933612603588022,0.2461188521579663,0.2736592028153787,5.183476557727268e-5,0.08034557058555697,0.01977455960849414,-0.08034973549526052,-0.01977558467128972,5112.6230000000005
ISL,1996,362,10504.46,5857790.0,1.793247,140.723,32245.0,4.364181,8613.787,5771431.0,1.447462,146.774,126499.0,1.704122,1.0,1.0,1.0,1.0,1.0585,1.042,1.0328,1.042,81,ICELAND,Glass and products,-1.005997,0.0074094,ISL-362,ISL-1996,143.72441325760698,24.0,60.0,5.393928247992971,2270.677,8345.865,692e7,715e7,24247.36,22754.95,270089.0,0,1.042,0.04030710172744725,0.7945068094885411,0.789770555467403,2.2214899533116862e-4,0.04054882341650673,0.03221631632116301,-0.040557833298426806,-0.0322234747337012,10363.737
ISL,1996,369,11218.26,11764506.0,0.9535618,2135.585,3980255.0,0.5365448,10728.18,11044612.0,0.9073105,3414.532,4080425.0,0.83173,1.0985915,1.0218304,1.0648824000000001,1.001067,1.0236,1.0236,1.0229,1.0236,102,ICELAND,Other non-metallic mineral products,-0.6518615,0.527729,ISL-369,ISL-1996,159.18661057054692,69.0,632.0,30.68533575738043,20842.1,86225.57,692e7,715e7,24247.36,22754.95,270089.0,0,1.024667,0.02407318670358272,7.686180388045918,11.791124936886009,0.0023399694174883095,0.015692383594377485,0.12061449102479774,-0.01572918941657415,-0.12089738721353166,9082.675
ISL,1996,371,50895.12,50161341.0,1.014628,58127.25,68476237.0,0.8488674,44793.63,50399447.0,0.884686,63516.7,70081155.0,0.9063306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,241,ICELAND,Iron and steel,-1.005987,0.0300666,ISL-371,ISL-1996,87.98379986557754,1.0,169.0,1.7358556235270552,8255.639,62165.41,692e7,715e7,24247.36,22754.95,270089.0,0,1.0,0.0,1.2214414662938216,1.21417221722927,6.257196701827916e-4,-0.0,-0.0,-0.0,-0.0,-7232.129999999997
